gender,industry,state,year,final_income,recommendation
male,Manufacturing,TAS,2025,1611.4444066629512,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Manufacturing,TAS,2026,1666.0792732941336,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Manufacturing,TAS,2027,1720.7141399253014,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Manufacturing,TAS,2028,1775.3490065564838,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Manufacturing,TAS,2029,1829.9838731876662,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Manufacturing,TAS,2030,1884.618739818834,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Manufacturing,VIC,2023,1695.5748620551894,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,VIC,2024,1750.2097286863718,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,VIC,2025,1804.8445953175542,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,VIC,2026,1859.479461948722,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,VIC,2027,1914.1143285799044,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,VIC,2028,1968.7491952110868,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,VIC,2029,2023.3840618422546,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,VIC,2030,2078.018928473437,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,WA,2023,1835.191769127021,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,WA,2024,1889.8266357582033,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,WA,2025,1944.4615023893857,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,WA,2026,1999.0963690205535,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,WA,2027,2053.731235651736,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,WA,2028,2108.3661022829183,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,WA,2029,2163.000968914086,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Manufacturing,WA,2030,2217.6358355452685,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Mining,ACT,2023,3214.976092731842,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,ACT,2024,3269.6109593630244,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,ACT,2025,3324.245825994207,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,ACT,2026,3378.8806926253746,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,ACT,2027,3433.515559256557,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,ACT,2028,3488.1504258877394,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,ACT,2029,3542.785292518907,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,ACT,2030,3597.4201591500896,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NSW,2023,2932.9393544060877,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NSW,2024,2987.57422103727,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NSW,2025,3042.2090876684524,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NSW,2026,3096.8439542996202,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NSW,2027,3151.4788209308026,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NSW,2028,3206.113687561985,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NSW,2029,3260.748554193153,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NSW,2030,3315.383420824335,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NT,2023,2836.31508314237,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NT,2024,2890.9499497735524,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NT,2025,2945.58481640472,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NT,2026,3000.2196830359026,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NT,2027,3054.854549667085,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NT,2028,3109.4894162982528,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NT,2029,3164.124282929435,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,NT,2030,3218.7591495606175,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,QLD,2023,2798.295712071864,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,QLD,2024,2852.930578703046,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,QLD,2025,2907.5654453342286,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,QLD,2026,2962.2003119653964,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,QLD,2027,3016.8351785965788,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,QLD,2028,3071.470045227761,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,QLD,2029,3126.104911858929,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,QLD,2030,3180.7397784901113,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,SA,2023,2644.598885856889,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,SA,2024,2699.233752488057,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,SA,2025,2753.868619119239,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,SA,2026,2808.503485750407,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,SA,2027,2863.1383523815894,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,SA,2028,2917.7732190127717,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,SA,2029,2972.4080856439396,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,SA,2030,3027.042952275122,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,TAS,2023,2560.3205297713575,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,TAS,2024,2614.95539640254,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,TAS,2025,2669.5902630337077,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,TAS,2026,2724.22512966489,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,TAS,2027,2778.8599962960725,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,TAS,2028,2833.4948629272403,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,TAS,2029,2888.1297295584227,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,TAS,2030,2942.764596189605,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,VIC,2023,2896.847275546752,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,VIC,2024,2951.4821421779197,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,VIC,2025,3006.117008809102,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,VIC,2026,3060.75187544027,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,VIC,2027,3115.3867420714523,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,VIC,2028,3170.0216087026347,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,VIC,2029,3224.6564753338025,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,VIC,2030,3279.291341964985,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,WA,2023,3153.8499132985016,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,WA,2024,3208.484779929684,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,WA,2025,3263.119646560852,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,WA,2026,3317.754513192034,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,WA,2027,3372.3893798232166,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,WA,2028,3427.0242464543844,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,WA,2029,3481.659113085567,"Congratulations, your predicted income is well above the average! Great job!"
male,Mining,WA,2030,3536.293979716749,"Congratulations, your predicted income is well above the average! Great job!"
male,Other services,ACT,2023,1606.0351292194973,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,ACT,2024,1660.6699958506797,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,ACT,2025,1715.3048624818475,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,ACT,2026,1769.93972911303,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,ACT,2027,1824.5745957442123,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,ACT,2028,1879.20946237538,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Other services,ACT,2029,1933.8443290065625,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Other services,ACT,2030,1988.4791956377449,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Other services,NSW,2023,1462.5100840268424,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NSW,2024,1517.1449506580248,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NSW,2025,1571.7798172891926,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NSW,2026,1626.414683920375,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NSW,2027,1681.0495505515573,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NSW,2028,1735.6844171827252,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NSW,2029,1790.3192838139075,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NSW,2030,1844.95415044509,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NT,2023,1418.0765625169006,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NT,2024,1472.7114291480684,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NT,2025,1527.3462957792508,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NT,2026,1581.9811624104332,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NT,2027,1636.616029041601,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NT,2028,1691.2508956727834,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NT,2029,1745.8857623039657,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,NT,2030,1800.5206289351336,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,QLD,2023,1394.6132635550312,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,QLD,2024,1449.2481301862135,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,QLD,2025,1503.882996817396,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,QLD,2026,1558.5178634485637,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,QLD,2027,1613.152730079746,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,QLD,2028,1667.7875967109285,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,QLD,2029,1722.4224633420963,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,QLD,2030,1777.0573299732787,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,SA,2023,1318.679302724544,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,SA,2024,1373.3141693557263,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,SA,2025,1427.9490359869087,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,SA,2026,1482.5839026180765,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,SA,2027,1537.218769249259,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,SA,2028,1591.8536358804413,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,SA,2029,1646.488502511609,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,SA,2030,1701.1233691427915,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,TAS,2023,1283.547729054757,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,TAS,2024,1338.1825956859248,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,TAS,2025,1392.8174623171071,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,TAS,2026,1447.4523289482895,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,TAS,2027,1502.0871955794573,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,TAS,2028,1556.7220622106397,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,TAS,2029,1611.3569288418075,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,TAS,2030,1665.99179547299,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,VIC,2023,1448.630996576714,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,VIC,2024,1503.2658632078965,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,VIC,2025,1557.9007298390788,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,VIC,2026,1612.5355964702467,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,VIC,2027,1667.170463101429,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,VIC,2028,1721.8053297326114,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,VIC,2029,1776.4401963637793,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,VIC,2030,1831.0750629949616,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,WA,2023,1569.7738263749488,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,WA,2024,1624.4086930061312,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,WA,2025,1679.043559637299,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,WA,2026,1733.6784262684814,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,WA,2027,1788.3132928996492,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,WA,2028,1842.9481595308316,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,WA,2029,1897.583026162014,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Other services,WA,2030,1952.2178927931818,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,"Professional, scientific & technical services",ACT,2023,2622.061339696753,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",ACT,2024,2676.6962063279207,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",ACT,2025,2731.331072959103,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",ACT,2026,2785.9659395902854,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",ACT,2027,2840.6008062214532,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",ACT,2028,2895.2356728526356,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",ACT,2029,2949.870539483818,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",ACT,2030,3004.505406114986,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NSW,2023,2390.0991469438013,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NSW,2024,2444.7340135749837,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NSW,2025,2499.368880206166,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NSW,2026,2554.003746837334,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NSW,2027,2608.6386134685163,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NSW,2028,2663.273480099684,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NSW,2029,2717.9083467308665,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NSW,2030,2772.543213362049,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NT,2023,2313.6197489469923,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NT,2024,2368.2546155781747,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NT,2025,2422.889482209357,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NT,2026,2477.524348840525,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NT,2027,2532.1592154717073,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NT,2028,2586.7940821028897,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NT,2029,2641.4289487340575,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",NT,2030,2696.06381536524,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",QLD,2023,2283.3615753845806,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",QLD,2024,2337.996442015763,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",QLD,2025,2392.631308646931,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",QLD,2026,2447.266175278113,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",QLD,2027,2501.9010419092956,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",QLD,2028,2556.5359085404634,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",QLD,2029,2611.170775171646,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",QLD,2030,2665.805641802828,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",SA,2023,2160.518695813531,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",SA,2024,2215.1535624447133,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",SA,2025,2269.7884290758957,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",SA,2026,2324.4232957070635,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",SA,2027,2379.058162338246,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",SA,2028,2433.6930289694137,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",SA,2029,2488.327895600596,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",SA,2030,2542.9627622317785,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",TAS,2023,2100.8234735189617,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",TAS,2024,2155.458340150144,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",TAS,2025,2210.093206781312,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",TAS,2026,2264.7280734124943,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",TAS,2027,2319.3629400436766,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",TAS,2028,2373.9978066748445,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",TAS,2029,2428.632673306027,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",TAS,2030,2483.267539937209,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",VIC,2023,2366.9283055085543,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",VIC,2024,2421.5631721397367,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",VIC,2025,2476.198038770919,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",VIC,2026,2530.832905402087,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",VIC,2027,2585.4677720332693,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",VIC,2028,2640.1026386644517,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",VIC,2029,2694.7375052956195,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",VIC,2030,2749.372371926802,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",WA,2023,2571.313411839801,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",WA,2024,2625.9482784709835,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",WA,2025,2680.583145102166,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",WA,2026,2735.2180117333337,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",WA,2027,2789.852878364516,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",WA,2028,2844.4877449956984,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",WA,2029,2899.1226116268663,"Congratulations, your predicted income is well above the average! Great job!"
male,"Professional, scientific & technical services",WA,2030,2953.7574782580486,"Congratulations, your predicted income is well above the average! Great job!"
male,Public administration & safety,ACT,2023,2243.596790749012,"Congratulations, your predicted income is well above the average! Great job!"
